3,"[(0, 10), (1, 8), (1, 10), (2, 8), (3, 4), (3, 8), (5, 6), (5, 7), (5, 8), (9, 10)]","[(8, 9), (7, 9), (6, 9), (6, 10), (5, 10), (4, 10), (3, 10), (2, 10), (1, 10), (0, 10)]",0.11111110598765454
0,"[(0, 9), (1, 2), (1, 9), (3, 7), (3, 9), (4, 7), (5, 7), (6, 7), (8, 9)]","[(7, 8), (6, 8), (6, 9), (5, 9), (4, 9), (3, 9), (2, 9), (1, 9), (0, 9)]",0.24999999468750006
2,"[(0, 9), (1, 7), (1, 9), (2, 7), (3, 4), (3, 7), (5, 6), (5, 7), (8, 9)]","[(7, 8), (7, 9), (6, 9), (5, 9), (4, 9), (3, 9), (2, 9), (1, 9), (0, 9)]",0.12499999484375018
7,"[(0, 9), (1, 2), (1, 9), (3, 9), (4, 7), (4, 9), (5, 7), (6, 7), (8, 9)]","[(7, 8), (7, 9), (6, 9), (5, 9), (4, 9), (3, 9), (2, 9), (1, 9), (0, 9)]",0.37499999453125
4,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(5, 6), (4, 6), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
6,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(5, 6), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
8,"[(0, 7), (1, 5), (1, 7), (2, 3), (2, 4), (2, 5), (6, 7)]","[(5, 6), (4, 6), (3, 6), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
1,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(3, 4), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
5,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(3, 4), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
9,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(2, 3), (2, 4), (1, 4), (0, 4)]",0.33333332722222225
19,"[(0, 11), (1, 6), (1, 9), (1, 11), (2, 6), (3, 6), (4, 5), (4, 6), (7, 9), (8, 9), (10, 11)]","[(9, 10), (9, 11), (8, 11), (7, 11), (6, 11), (5, 11), (4, 11), (3, 11), (2, 11), (1, 11), (0, 11)]",0.09999999490000026
17,"[(0, 2), (0, 9), (1, 2), (3, 5), (3, 7), (3, 9), (4, 5), (6, 7), (8, 9)]","[(7, 8), (7, 9), (6, 9), (5, 9), (4, 9), (3, 9), (2, 9), (1, 9), (0, 9)]",0.12499999484375018
12,"[(0, 8), (1, 6), (1, 8), (2, 6), (3, 6), (4, 5), (4, 6), (7, 8)]","[(6, 7), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
14,"[(0, 2), (0, 8), (1, 2), (3, 5), (3, 6), (3, 8), (4, 5), (7, 8)]","[(6, 7), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
15,"[(0, 8), (1, 6), (1, 8), (2, 6), (3, 4), (3, 6), (5, 6), (7, 8)]","[(6, 7), (5, 7), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
10,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 4), (3, 5), (6, 7)]","[(5, 6), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
13,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(5, 6), (4, 6), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
18,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(5, 6), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
11,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(3, 4), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
16,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(2, 3), (2, 4), (1, 4), (0, 4)]",0.33333332722222225
28,"[(0, 8), (1, 2), (1, 6), (1, 8), (3, 4), (3, 6), (5, 6), (7, 8)]","[(6, 7), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (1, 8), (0, 8)]",0.14285713765306143
29,"[(0, 8), (1, 4), (1, 6), (1, 8), (2, 4), (3, 4), (5, 6), (7, 8)]","[(6, 7), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",0.14285713765306143
20,"[(0, 5), (0, 7), (1, 3), (1, 5), (2, 3), (4, 5), (6, 7)]","[(5, 6), (4, 6), (3, 6), (2, 6), (2, 7), (1, 7), (0, 7)]",0.0
23,"[(0, 7), (1, 5), (1, 7), (2, 5), (3, 5), (4, 5), (6, 7)]","[(5, 6), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
27,"[(0, 2), (0, 7), (1, 2), (3, 5), (3, 7), (4, 5), (6, 7)]","[(5, 6), (5, 7), (4, 7), (3, 7), (2, 7), (1, 7), (0, 7)]",0.16666666138888903
25,"[(0, 6), (1, 4), (1, 6), (2, 4), (3, 4), (5, 6)]","[(4, 5), (4, 6), (3, 6), (2, 6), (1, 6), (0, 6)]",0.19999999460000012
22,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(3, 4), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
24,"[(0, 5), (1, 3), (1, 5), (2, 3), (4, 5)]","[(3, 4), (3, 5), (2, 5), (1, 5), (0, 5)]",0.2499999943750001
21,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(2, 3), (2, 4), (1, 4), (0, 4)]",0.33333332722222225
26,"[(0, 4), (1, 2), (1, 4), (3, 4)]","[(2, 3), (2, 4), (1, 4), (0, 4)]",0.33333332722222225
